ax,ay,az,gx,gy,gz,id
0.218943,-7.21196,6.92602,-85.5684,-16.4664,1.38972,3
0.297906,-7.47876,6.73818,-73.9484,-13.1764,2.43972,3
0.351745,-7.80179,6.4989,-60.6747,-9.70267,3.31471,3
0.392423,-8.199,6.27398,-44.706,-6.65768,3.83971,3
0.405583,-8.67517,6.16032,-25.2461,-4.34769,4.02346,3
0.401994,-9.18963,6.2345,-1.93615,-2.64145,4.07596,3
0.391226,-9.50428,6.26321,25.7138,-0.9352,3.71721,3
0.36012,-10.0463,6.51804,137.171,1.38354,4.19846,3
0.381655,-9.5665,6.60897,175.89,1.93479,5.29221,3
0.393619,-8.90728,6.83749,211.379,2.66104,6.17595,3
0.416351,-8.02911,7.18205,238.741,3.29104,6.6222,3
0.386441,-7.00618,7.59003,256.906,5.29478,6.7097,3
0.325424,-5.76311,8.01356,264.807,7.96353,6.5347,3
0.253639,-4.55115,8.43709,261.202,10.0723,5.38846,3
0.165105,-3.58445,8.8307,246.371,10.9473,3.36721,3
0.0538385,-2.65483,9.1322,221.293,10.0285,1.00472,3
0.0514457,-1.45842,9.32482,184.709,6.85228,-1.37527,3
0.281156,1.88913,9.33559,-1.12241,-9.16892,-13.0827,3
0.350548,2.31984,9.3009,-81.6222,-14.3489,-18.6127,3
0.4666,1.77069,9.30568,-163.172,-18.4089,-22.0252,3
0.697507,0.0945164,9.16331,-233.513,-20.3514,-22.8915,3
0.638883,-2.31386,8.93479,-279.783,-19.7651,-22.0077,3
0.459422,-4.85503,8.71705,-288.165,-17.4639,-20.4415,3
0.372084,-7.06002,8.54835,-287.85,-14.9964,-18.709,3
0.248853,-8.5651,8.23968,-272.328,-14.3139,-17.239,3
0.215354,-8.65125,7.98245,-235.0,-15.4427,-15.489,3
0.2668,-7.45962,7.64506,-203.684,-17.2189,-13.4415,3
0.451047,-6.62333,6.62572,-157.038,-19.7126,-1.80402,3
0.533599,-7.44646,6.29551,-144.482,-18.8114,0.479721,3
0.599402,-8.25523,6.05384,-125.547,-17.4726,0.733471,3
0.800399,-8.93719,5.88275,-100.321,-15.6439,0.0597225,3
0.887737,-9.18006,5.67697,-70.7285,-13.9377,-0.202777,3
0.917647,-9.40977,5.38983,-39.2023,-12.0564,0.252222,3
0.887737,-10.2281,5.05842,-0.772407,-9.42268,0.74222,3
0.7334,-11.3551,4.87418,52.0949,-7.23518,0.400972,3
0.568295,-12.4068,4.89332,118.061,-7.34893,-0.587776,3
0.634098,-12.9858,4.91007,193.844,-9.44018,-0.797775,3
1.33998,-8.7338,5.68056,285.203,-7.45393,3.92721,3
1.36989,-6.34815,6.17228,285.203,1.24354,3.83971,3
1.32203,-4.1013,6.97866,285.203,12.5835,2.60596,3
1.24187,-2.21097,7.90109,285.203,23.6435,0.575971,3
1.12223,0.196211,8.92762,285.203,31.6322,-2.11902,3
0.796809,3.3679,9.7316,259.872,35.2284,-4.35026,3
0.36012,5.72961,9.82612,150.952,32.6909,-4.78776,3
0.285942,5.72243,9.50428,17.1825,23.486,-7.12401,3
0.409172,4.54636,9.47677,-109.167,10.746,-13.7652,3
0.6999,1.35434,9.60479,-211.516,-1.48645,-19.6715,3
0.577866,-7.39501,9.59162,-280.072,-12.2664,-21.5527,3
0.394816,-8.42273,9.14775,-242.919,-13.7189,-20.0827,3
0.352941,-8.27557,8.70509,-193.211,-16.0902,-18.6127,3
0.43669,-6.87099,8.32702,-150.598,-18.9689,-16.6965,3
0.506082,-5.03808,7.97288,-125.591,-20.3164,-13.2927,3
0.634098,-3.47557,7.74078,-122.598,-20.1151,-8.27025,3
0.693918,-2.49093,7.56012,-141.349,-18.1726,-3.02027,3
0.78006,-2.85105,7.31964,-167.862,-14.4802,1.72222,3
0.844666,-4.48774,7.08036,-186.359,-10.1577,4.34721,3
0.957129,-6.68435,6.9679,-188.678,-6.39518,4.25096,3
0.833898,-9.91585,6.59342,-95.6134,-4.14644,1.58222,3
0.715453,-10.2939,6.1986,-46.7623,-5.30144,2.23847,3
0.630508,-11.4161,5.64706,12.4751,-6.99018,2.50097,3
0.452243,-13.389,5.22113,95.6086,-10.8839,1.94097,3
0.58983,-14.2098,5.04766,191.263,-18.2776,2.16847,3
1.02413,-12.7059,5.20678,269.094,-26.2139,2.29972,3
1.42253,-9.93858,5.44367,285.203,-27.9989,2.29097,3
1.69172,-6.87338,5.79781,285.203,-20.4389,1.72222,3
1.74078,-4.31067,6.48813,285.203,-5.45019,0.00722265,3
1.75155,-2.41316,7.41176,285.203,12.3123,-2.12777,3
0.812363,8.00638,9.23748,96.8073,45.2734,0.0947224,3
0.614955,6.53479,8.81754,-61.8647,39.4109,3.61221,3
0.762114,3.04367,8.9001,-196.676,27.7122,-0.0540272,3
1.066,-2.28156,9.3655,-276.388,16.766,-6.47651,3
0.983449,-6.94995,9.92064,-288.165,10.956,-11.4902,3
0.734596,-9.74237,9.98883,-285.925,8.19977,-13.634,3
0.407976,-10.8945,9.54855,-249.315,3.54479,-14.9027,3
0.228514,-10.745,8.82353,-180.707,-4.62769,-16.4252,3
0.204586,-9.53061,8.11645,-110.76,-13.7277,-17.134,3
0.25005,-7.90827,7.64267,-51.9248,-21.1651,-15.174,3
0.664008,-4.51645,7.27059,23.64,-22.1014,-2.33777,3
0.811166,-4.5332,7.33639,27.9275,-15.1102,1.32847,3
0.941575,-4.85025,7.4333,29.7825,-6.40393,4.31221,3
1.02652,-5.35633,7.54457,32.9325,2.59104,6.9197,3
1.05882,-5.97727,7.61755,41.0875,10.6848,9.4572,3
1.05643,-6.5994,7.73599,56.3649,16.8797,11.4084,3
1.01575,-7.16171,7.95135,79.9898,21.2897,12.6509,3
0.972682,-7.46919,8.12004,110.641,24.0197,13.5172,3
0.960718,-7.39142,8.32582,143.217,25.2185,13.9722,3
0.935593,-6.66759,8.5663,171.873,26.181,13.7534,3
0.711864,-3.39063,9.2327,193.302,30.521,12.5284,3
0.611366,-2.50169,9.40139,175.426,31.2735,11.9334,3
0.510867,-1.85085,9.55334,147.977,30.766,11.3647,3
0.41994,-1.44407,9.65025,114.176,29.2172,10.7084,3
0.344566,-1.17966,9.65982,77.0936,26.9422,9.93844,3
0.299103,-1.18086,9.5665,40.1687,24.221,8.78344,3
0.265603,-1.44526,9.44207,7.54882,21.2372,6.96345,3
0.232104,-2.01236,9.36191,-15.9099,18.236,4.66221,3
0.149551,-2.57587,9.42173,-30.6798,15.3835,1.92347,3
0.0969093,-3.11426,9.51027,-37.6098,12.4785,-0.535276,3
-0.0311067,-4.24128,9.7316,-23.3736,5.39978,-2.74902,3
-0.0526421,-4.10728,9.64187,-13.6436,3.81604,-2.28527,3
-0.0227318,-3.91465,9.48873,-4.6749,2.37229,-1.24402,3
0.0430708,-3.65982,9.38704,1.91384,1.22604,-0.089027,3
0.0753739,-3.32124,9.34756,5.27383,0.779796,0.82097,3
0.087338,-3.08674,9.31765,5.58007,1.03355,1.72222,3
0.102891,-2.9671,9.30568,3.20008,1.74229,2.46597,3
0.122034,-2.96112,9.2997,-0.422409,2.39854,2.89471,3
0.0993021,-3.12742,9.3344,-3.56365,3.34354,3.00846,3
0.112463,-3.22792,9.3978,-5.91739,3.85979,2.97346,3
0.0957129,-3.56052,9.49471,-7.59739,3.94729,2.98221,3
0.0957129,-3.61555,9.49831,-7.13364,3.55354,2.90346,3
0.0777667,-3.65743,9.45763,-6.56489,3.10729,2.92097,3
0.0813559,-3.65623,9.39661,-5.57614,2.41604,2.90346,3
0.0478564,-3.72562,9.43609,-4.42115,1.44479,2.68471,3
0.0358923,-3.71366,9.47557,-3.1874,0.736046,2.19472,3
0.0299103,-3.66461,9.51027,-2.61865,0.394797,1.97597,3
0.0227318,-3.62273,9.48156,-2.79365,0.0447979,1.88847,3
0.0107677,-3.61077,9.3978,-3.03865,0.0797977,1.77472,3
-0.00119641,-3.60479,9.35832,-3.2399,-0.0252018,1.60847,3
-0.0275174,-3.57368,9.34397,-4.22865,0.946045,1.19722,3
-0.0251246,-3.57727,9.33081,-4.36865,1.31354,1.24097,3
-0.0227318,-3.59761,9.3344,-4.15865,1.64604,1.17972,3
-0.0143569,-3.6335,9.3655,-3.6074,1.73354,1.10097,3
0.00119641,-3.62154,9.38943,-2.95115,1.74229,1.04847,3
0.0155533,-3.59162,9.42173,-2.53115,1.87354,1.09222,3
0.0215354,-3.58564,9.42413,-2.47865,1.78604,1.01347,3
0.0179462,-3.56889,9.40498,-2.6799,1.70729,0.93472,3
0.0191426,-3.54138,9.39302,-2.95115,1.40104,0.95222,3
0.00957128,-3.56052,9.40857,-3.5374,1.14729,0.88222,3
-0.00358923,-3.65384,9.399,-3.77365,1.01605,0.698471,3
-0.0143569,-3.65743,9.36191,-3.17865,0.902295,0.724721,3
-0.0299103,-3.63709,9.34875,-2.47865,0.946045,0.85597,3
-0.0382851,-3.61196,9.33559,-2.2074,1.01605,0.89972,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
-0.0777667,-2.132,9.26381,-23.1636,-1.7402,-2.67027,3
-0.0143569,-0.494118,9.34038,-58.9685,-3.66519,-6.23151,3
-0.0825523,0.218943,9.27577,-115.528,-7.06893,-9.00525,3
0.0167497,0.126819,9.16451,-177.434,-8.04018,-11.569,3
0.0658026,-0.905683,8.97069,-237.853,-10.8664,-14.3515,3
0.180658,-2.71107,8.74935,-281.279,-13.2989,-17.3965,3
0.251246,-8.06381,7.85204,-288.165,-20.7539,-23.5302,3
0.167497,-8.8008,7.42971,-288.165,-24.5426,-23.924,3
0.108873,-9.2315,6.92841,-282.198,-29.5651,-23.2065,3
0.0526421,-9.05085,6.5647,-260.174,-35.2788,-21.9465,3
0.00837487,-8.98983,6.20099,-232.113,-40.1701,-19.3565,3
0.0299103,-9.08195,5.90189,-202.494,-43.4513,-16.504,3
0.124427,-8.99701,5.60757,-173.173,-45.2101,-13.949,3
0.307477,-8.8666,5.30129,-144.123,-45.4551,-11.3502,3
0.531206,-8.72303,4.95912,-115.633,-43.6526,-8.1915,3
0.66999,-8.49691,4.71505,-89.0859,-40.2663,-4.84901,3
1.01815,-9.02811,4.16112,-16.1199,-23.3176,5.09971,3
1.05523,-9.85843,3.8656,13.8138,-16.9126,7.8122,3
1.07438,-10.8694,3.74237,54.9562,-11.0414,9.16845,3
1.09591,-11.6076,3.77826,104.42,-6.21144,9.40469,3
1.11505,-12.1771,3.87637,162.415,-1.6177,9.57969,3
1.0983,-12.1866,4.04506,225.257,2.65229,10.5859,3
1.17129,-11.391,4.20778,275.281,6.53728,12.0647,3
1.21436,-10.3777,4.51166,285.203,11.4548,13.2284,3
1.14855,-9.34157,5.03569,285.203,17.396,13.8847,3
0.928415,-8.41196,5.66381,285.203,23.4247,14.5497,3
0.641276,-4.23649,8.45623,285.203,33.4697,12.6947,3
0.278764,-2.37009,9.34277,285.203,32.0172,9.60595,3
0.0334995,-0.510867,10.0152,282.604,26.006,5.00346,3
-0.199801,1.0002,10.3968,240.762,15.9347,-0.290277,3
-0.289531,1.91306,10.5009,163.885,3.34354,-4.56901,3
-0.020339,2.2672,10.3561,79.9811,-10.0964,-9.3115,3
0.195015,2.52443,9.95174,-7.66739,-23.4139,-15.0602,3
0.393619,2.39761,9.64426,-92.7346,-35.6813,-19.3827,3
0.685543,1.95254,9.31166,-173.829,-43.9501,-21.3252,3
1.0325,1.133,8.99701,-247.618,-47.1701,-21.089,3
1.02173,-4.01994,7.90109,-288.165,-30.0901,-8.63775,3
0.953539,-5.80379,7.58883,-288.165,-20.6926,-5.34776,3
0.927218,-6.9679,7.31485,-288.165,-13.2902,-3.37902,3
0.874576,-7.4991,7.10548,-288.165,-7.84768,-1.41027,3
0.741775,-7.62473,6.83031,-284.403,-4.01519,1.60847,3
0.710668,-7.96092,6.41874,-257.785,-1.45145,5.02096,3
0.665204,-8.40359,5.95454,-220.668,-0.261451,7.8647,3
0.605384,-8.75892,5.52263,-181.783,-0.436451,9.10719,3
0.60658,-9.25423,5.18046,-140.194,-1.6002,8.75719,3
0.591027,-9.49112,4.92203,-97.6171,-3.40269,7.9697,3
0.85663,-11.9952,4.47458,42.89,-6.62268,7.5847,3
0.71665,-13.34,4.43868,113.345,-5.72144,5.90471,3
0.666401,-14.0183,4.37527,195.07,-6.76268,4.51346,3
0.784845,-13.5972,4.37168,269.471,-8.35518,4.11971,3
1.18923,-11.5035,4.64327,285.203,-8.39018,3.85721,3
1.26221,-9.24945,4.97826,285.203,-3.64769,3.55971,3
1.32323,-7.34237,5.39701,285.203,5.56603,3.67346,3
1.42612,-5.13978,6.19382,285.203,16.9235,2.82471,3
1.35075,-3.10229,7.28973,285.203,28.071,1.96722,3
1.22512,-0.952343,8.31386,285.203,36.9522,1.87972,3
0.452243,6.14357,9.43489,-2.44365,34.4409,-5.11151,3
0.556331,4.23888,9.40139,-135.539,24.7547,-12.864,3
0.849451,0.41994,9.35713,-240.285,14.7185,-19.9602,3
1.06241,-3.97328,9.41336,-285.68,8.60227,-24.9215,3
0.924825,-7.04566,9.41814,-288.165,6.43228,-27.7215,3
0.65324,-8.81037,9.17647,-284.21,5.18103,-27.984,3
0.388834,-9.62273,8.7338,-247.312,2.55604,-27.0477,3
0.166301,-9.64187,8.20737,-189.474,-1.9852,-25.4552,3
0.0215354,-8.5328,7.80778,-134.14,-7.11268,-23.2415,3
-0.0131605,-7.13659,7.44168,-89.0509,-11.4439,-19.6452,3
0.544367,-4.91844,7.02532,-29.4548,-13.4564,-4.69151,3
0.66999,-4.90648,7.15214,-28.0023,-10.9627,-0.999025,3
0.836291,-4.25802,7.52542,-39.5435,-7.20018,2.45722,3
0.939182,-3.54377,7.76471,-66.4934,-3.14894,5.87845,3
0.965504,-3.18843,7.90708,-102.981,1.14729,10.4109,3
0.926022,-3.2662,7.75154,-146.354,4.82228,13.6222,3
0.766899,-4.76889,7.45603,-184.049,7.25478,14.9084,3
0.66999,-6.72263,7.20359,-209.241,7.62228,13.1672,3
0.610169,-8.6668,6.88774,-215.917,6.00353,9.63219,3
0.461814,-10.392,6.44387,-202.118,2.52104,5.74721,3
0.175872,-13.4656,4.68155,-69.3285,-17.8314,-5.19901,3
0.22014,-13.7252,4.14078,-0.763657,-25.1814,-7.67525,3
0.154337,-15.3846,3.52462,90.6998,-32.4964,-9.19775,3
0.198604,-15.6108,3.15374,194.938,-44.0288,-8.104,3
0.762114,-13.4477,3.27338,271.676,-56.375,-7.63151,3
1.24546,-10.4937,3.6993,285.203,-60.2425,-6.73026,3
1.48953,-7.54337,4.20658,285.203,-52.1313,-5.89901,3
1.75753,-5.05603,4.78086,285.203,-34.2639,-6.03026,3
2.01715,-2.62971,5.80499,285.203,-13.2289,-6.55526,3
2.26839,2.07936,7.75394,279.682,7.98102,-6.52901,3
1.16889,4.67916,8.08295,-158.998,50.9696,5.60721,3
1.68335,-1.86042,7.87477,-265.459,51.9759,-0.386526,3
1.6008,-8.26122,8.40957,-288.121,53.1571,-11.3765,3
1.1653,-11.6698,8.87138,-283.729,55.1521,-19.8202,3
0.764506,-12.7155,8.62851,-240.592,52.3521,-23.2677,3
0.248853,-12.6855,7.81615,-170.688,42.8584,-24.4927,3
-0.262014,-11.9521,6.8674,-95.3421,28.3422,-24.1952,3
-0.405583,-11.0429,6.17228,-20.7836,13.3098,-22.7777,3
-0.148355,-10.1312,5.9988,46.2062,0.403547,-18.7002,3
-0.066999,-9.42532,6.10648,109.171,-10.0614,-12.0327,3
0.911665,-5.78943,6.89372,237.708,-21.2964,3.83096,3
1.10429,-4.64207,7.3675,256.494,-11.9339,7.05095,3
1.18325,-3.53061,7.84367,260.624,2.53854,9.00219,3
1.14496,-2.77926,8.25164,250.763,18.4285,10.3584,3
1.01456,-2.07577,8.63808,229.719,32.4547,11.1022,3
0.830309,-1.28614,8.97428,199.987,43.2259,11.2422,3
0.585045,-0.831505,9.22552,162.187,49.1759,10.9884,3
0.382851,-0.917647,9.41814,120.485,49.7097,10.1047,3
0.189033,-1.21077,9.60718,80.4274,46.4547,8.79219,3
0.00239282,-1.70608,9.78185,46.1712,40.3209,7.6897,3
-0.129212,-3.84287,10.3035,-4.24615,15.2523,3.83096,3
-0.100498,-4.18146,10.3131,-4.80615,7.14978,2.94722,3
-0.040678,-4.21136,10.2329,-2.2074,-0.086452,2.41347,3
0.0287139,-4.04746,10.0247,1.05634,-5.91394,2.26472,3
0.112463,-3.74835,9.76031,3.90008,-9.99142,2.29097,3
0.18664,-3.42891,9.51027,4.92383,-12.6602,2.54472,3
0.252443,-3.28654,9.28893,3.48883,-13.9552,3.13096,3
0.275174,-3.19681,9.11904,-0.0286598,-13.9727,3.49846,3
0.321834,-3.27936,9.01615,-3.9399,-13.2114,3.75221,3
0.374477,-3.47797,8.98145,-6.81864,-11.6627,4.01471,3
0.435493,-3.71605,9.0329,-6.52989,-4.48769,4.02346,3
0.415154,-3.76391,9.03051,-5.23489,-1.85395,3.94471,3
0.40678,-3.79621,9.04845,-3.6774,0.438547,3.81346,3
0.369691,-3.73041,9.10947,-2.47865,2.31979,3.62096,3
0.329013,-3.70169,9.17767,-1.97115,3.45729,3.54221,3
0.302692,-3.7005,9.26381,-1.7349,4.12229,3.55971,3
0.267996,-3.64786,9.34277,-1.79615,4.60353,3.52471,3
0.25005,-3.59761,9.4337,-2.65365,5.00603,3.42846,3
0.199801,-3.61795,9.44446,-3.82615,4.88353,3.25346,3
0.185444,-3.73161,9.45643,-4.56115,3.86854,2.92097,3
0.191426,-3.74596,9.59521,-5.19989,0.622296,1.90597,3
0.191426,-3.73161,9.53659,-5.42739,-0.200202,1.77472,3
0.197408,-3.71127,9.43729,-5.27864,-0.970199,1.74847,3
0.222532,-3.61914,9.34397,-5.47114,-1.3202,1.80972,3
0.217747,-3.62154,9.28534,-6.27614,-1.29395,1.90597,3
0.20339,-3.64546,9.26261,-7.01989,-1.0752,2.00222,3
0.196211,-3.67059,9.22313,-7.56239,-0.75145,2.24722,3
0.177069,-3.7675,9.22792,-7.65864,-0.375201,2.32597,3
0.149551,-3.8333,9.25902,-6.70489,-0.348951,2.39597,3
0.130409,-3.8345,9.30688,-5.47114,-0.200202,2.41347,3
0.137587,-3.79501,9.32482,-4.0449,-0.147702,2.02847,3
0.143569,-3.80219,9.33081,-4.40365,-0.121452,1.83597,3
0.166301,-3.8333,9.30449,-4.98989,0.00104809,1.73972,3
0.193819,-3.87637,9.2997,-5.46239,0.176048,1.67847,3
0.198604,-3.9326,9.27218,-5.42739,0.482297,1.62597,3
0.205783,-3.96251,9.26022,-4.94614,0.753546,1.59972,3
0.224925,-3.99481,9.26141,-4.03615,1.0248,1.61722,3
0.218943,-3.9984,9.25663,-2.8549,1.36604,1.62597,3
0.208175,-3.99123,9.24467,-1.88365,1.40104,1.53847,3
0.215354,-3.9661,9.22672,-0.991157,1.22604,1.46847,3
0.177069,-3.93619,9.34516,-0.912407,0.246047,0.453471,3
0.179462,-3.88235,9.35473,-1.38491,-0.0252018,0.129722,3
0.159123,-3.94217,9.32961,-1.9274,-0.331451,-0.202777,3
0.167497,-3.93858,9.29252,-2.1899,-0.61145,-0.482776,3
0.175872,-3.91226,9.27936,-2.19865,-0.803949,-0.657775,3
0.18664,-3.90867,9.26261,-2.1024,-0.6552,-0.701525,3
0.18664,-3.87278,9.23748,-1.77865,-0.287702,-0.631526,3
0.198604,-3.86321,9.1992,-1.08741,0.0972977,-0.360276,3
0.202193,-3.82612,9.20399,-0.702408,0.561046,-0.290277,3
0.20339,-3.83569,9.20399,-0.527408,0.972295,-0.0802771,3
0.193819,-3.82493,9.2315,-0.247409,1.79479,0.540971,3
0.18664,-3.8321,9.27457,-0.116159,1.47979,0.418471,3
0.18664,-3.79621,9.30807,-0.571158,1.28729,0.269722,3
0.177069,-3.8333,9.3332,-1.45491,1.12979,0.225972,3
0.175872,-3.84167,9.3344,-1.98865,0.893545,0.0684724,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0.0394815,-2.00758,9.23509,-28.6061,-3.17519,-3.93027,3
0.0394815,-0.664008,9.30209,-70.4484,-4.46144,-7.28151,3
0.066999,0.17348,9.18604,-129.861,-6.51768,-12.0065,3
0.160319,0.0131605,9.17049,-192.309,-7.07768,-14.7977,3
0.470189,-1.08754,8.94676,-254.924,-8.23268,-19.0327,3
0.508475,-3.58086,8.58425,-286.494,-8.74892,-22.2177,3
0.498903,-6.18425,8.15354,-288.165,-9.34393,-24.7727,3
0.413958,-9.24586,7.18086,-281.673,-19.5901,-27.5902,3
0.314656,-9.23629,6.81236,-254.565,-24.6214,-25.6564,3
0.247657,-8.9659,6.4989,-223.591,-29.3551,-23.1102,3
0.232104,-8.8642,6.18664,-192.397,-33.3451,-20.0827,3
0.289531,-8.74696,5.91266,-162.376,-35.7338,-17.204,3
0.443868,-8.74815,5.6004,-133.413,-36.3639,-14.3077,3
0.588634,-8.73619,5.31087,-104.311,-35.4714,-11.2015,3
0.751346,-8.58903,5.07517,-75.4184,-33.0914,-8.16525,3
0.885344,-8.43709,4.96391,-48.0835,-29.3464,-5.25151,3
0.977468,-8.51126,4.79043,-21.4223,-24.3939,-2.26777,3
0.965504,-10.9005,4.46141,95.556,-7.50643,5.17846,3
0.922433,-11.5561,4.60259,154.592,-3.63894,6.50845,3
1.02891,-11.3288,4.8335,216.533,-0.71645,8.67844,3
1.10788,-10.6624,5.07039,270.704,2.82729,10.7784,3
1.14616,-9.8345,5.35274,285.203,6.63353,13.1322,3
1.17368,-8.69073,5.80379,285.203,10.0023,14.7597,3
1.17368,-7.36391,6.38524,285.203,13.0385,16.4222,3
1.13539,-5.54536,7.25982,285.203,15.7073,17.4372,3
0.959521,-3.52941,8.37009,285.203,17.9822,16.7634,3
0.735792,-1.49671,9.4313,284.923,18.9535,14.7334,3
0.2668,3.91585,9.94696,32.9937,2.08354,-0.246527,3
0.521635,2.48973,9.61196,-83.6959,-9.72893,-7.789,3
0.735792,1.01815,9.51744,-188.774,-21.1389,-16.154,3
0.989432,-1.55294,9.27697,-264.987,-28.4101,-20.879,3
1.17846,-4.33459,8.85224,-287.894,-30.3351,-21.509,3
1.10788,-6.36131,8.41555,-288.165,-29.1014,-21.0802,3
1.0325,-7.50389,7.9669,-288.165,-27.0101,-19.934,3
0.976271,-7.83051,7.56132,-281.358,-25.3914,-18.534,3
0.896111,-7.90109,7.09591,-251.52,-23.9301,-16.0052,3
0.87338,-7.5314,6.74536,-219.032,-22.5739,-12.8027,3
0.99661,-7.50628,5.73081,-141.052,-14.8827,-1.41902,3
1.08395,-7.8652,5.4999,-115.231,-11.0239,1.48597,3
1.12223,-8.30309,5.24865,-86.7059,-6.69268,3.76096,3
1.13061,-9.04606,4.95793,-50.5248,-2.1252,5.66846,3
1.11386,-10.0223,4.79761,-6.10114,1.37479,7.01595,3
1.10548,-11.2869,4.75214,49.6624,3.92104,7.03345,3
0.940379,-12.987,4.90289,123.451,5.53103,6.7097,3
1.01695,-13.3388,5.10867,205.543,4.63853,7.7597,3
1.19282,-11.8074,5.37069,270.249,3.22979,8.56469,3
1.32682,-9.80219,5.55135,285.203,4.89228,9.44844,3
1.38784,-3.4002,7.30528,285.203,25.2185,9.50095,3
1.33759,-1.42253,8.37009,284.617,32.6997,8.59969,3
1.24068,1.33041,9.31765,244.542,37.9497,7.0422,3
0.866201,3.87398,9.77467,130.643,39.4634,4.17221,3
0.587438,3.4995,9.62512,4.98508,35.4034,0.87347,3
0.569491,1.68215,9.61076,-105.553,27.8872,-6.36276,3
0.884147,-1.5673,9.52223,-189.903,19.3472,-13.9577,3
1.06959,-5.21994,9.43609,-235.447,12.2773,-19.6977,3
1.03011,-7.4309,9.34636,-242.657,7.78853,-23.2327,3
0.82672,-8.47298,9.07837,-220.344,4.09604,-24.0902,3
0.53001,-7.54696,7.76231,-96.2871,-6.73643,-18.7877,3
0.463011,-6.58624,7.4991,-63.116,-8.25893,-14.6052,3
0.418744,-5.12303,7.50269,-46.8323,-7.90893,-11.0265,3
0.547956,-4.01994,7.30169,-46.7623,-5.82644,-7.56151,3
0.638883,-3.08913,7.45124,-63.851,-3.07019,-3.53652,3
0.781256,-1.77906,7.51465,-104.512,0.351047,-0.771525,3
0.813559,-2.23968,7.35793,-149.268,4.43728,3.13096,3
0.754935,-3.95533,7.34237,-185.712,7.73603,5.73846,3
0.717846,-6.06221,7.2323,-210.282,9.66102,5.22221,3
0.711864,-8.26002,7.14377,-213.834,10.676,3.34096,3
0.40319,-10.9771,6.05144,-131.961,1.01605,-1.05152,3
0.367298,-11.0177,5.51665,-89.6721,-5.73894,-1.77777,3
0.416351,-11.8134,4.99023,-40.9435,-11.5839,-2.87152,3
0.352941,-13.1426,4.60738,25.5125,-14.9614,-3.39652,3
0.393619,-13.8568,4.49133,103.86,-21.6201,-2.95027,3
0.658026,-13.1749,4.52123,178.156,-29.8976,-2.63527,3
0.867398,-11.9545,4.52483,250.807,-35.8038,0.295972,3
1.12463,-9.80099,4.68873,283.995,-36.8276,2.92971,3
1.35793,-7.38305,5.04646,285.203,-31.3939,3.88346,3
1.50628,-5.45563,5.5657,285.203,-19.5901,3.76971,3
1.7324,-1.11386,8.23011,278.185,24.9035,3.01721,3
1.5338,1.65822,8.97547,209.384,36.6284,2.06347,3
